ticket_id,created_at,priority,text,label
TKT25070204629,2025-07-02T23:20,P4,"Unable to authenticate to VPN, error code 691 appears. single user",vpn_issue
TKT25081304630,2025-08-13T17:01,P1,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25061304631,2025-06-13T21:26,P1,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25081204632,2025-08-12T00:56,P2,Please provision role-based access for project workspace. single user,access_request
TKT25060104633,2025-06-01T17:44,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25062104634,2025-06-21T12:47,P4,"Site cannot reach internet, multiple devices affected. ASAP",network_outage
TKT25071504635,2025-07-15T12:14,P1,"Remote access not working, tunnel fails during handshake. impacting multiple users",vpn_issue
TKT25080104636,2025-08-01T18:37,P2,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25071104637,2025-07-11T05:40,P3,New starter needs access to finance application and mailbox.,access_request
TKT25072004638,2025-07-20T11:33,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25082004639,2025-08-20T09:35,P3,"Feature not working after update, regression suspected. single user",software_bug
TKT25060104640,2025-06-01T20:32,P4,"Multiple failed attempts, please unlock and reset credentials. ASAP",password_reset
TKT25070904641,2025-07-09T03:33,P3,"Outlook is not syncing, mailbox appears offline. please help",email_issue
TKT25062804642,2025-06-28T23:49,P3,"Feature not working after update, regression suspected. during shift change",software_bug
TKT25081404643,2025-08-14T02:00,P3,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25060804644,2025-06-08T17:54,P4,Please provision role-based access for project workspace.,access_request
TKT25072704645,2025-07-27T17:44,P4,"Unable to authenticate to VPN, error code 691 appears. since this morning",vpn_issue
TKT25061904646,2025-06-19T07:22,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25060204647,2025-06-02T07:00,P3,"Request to reset password, user failed MFA and is locked out. urgent",password_reset
TKT25061604648,2025-06-16T19:17,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25080404649,2025-08-04T16:58,P3,"Possible phishing reported, user clicked link and entered credentials. ASAP",security_alert
TKT25062604650,2025-06-26T11:13,P3,VPN connection drops repeatedly after connecting. single user,vpn_issue
TKT25082204651,2025-08-22T07:40,P4,Device overheating and shutting down under load. please help,hardware_fault
TKT25080904652,2025-08-09T15:14,P2,"WiFi is down in building, SSID not visible. impacting multiple users",network_outage
TKT25081904653,2025-08-19T16:54,P2,"Emails are delayed, users report messages stuck in outbox. single user",email_issue
TKT25073104654,2025-07-31T02:44,P3,"Unable to authenticate to VPN, error code 691 appears. please help",vpn_issue
TKT25071204655,2025-07-12T05:18,P2,"WiFi is down in building, SSID not visible. urgent",network_outage
TKT25070604656,2025-07-06T01:45,P4,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25060104657,2025-06-01T17:12,P4,Request access to shared folder and group membership update. ASAP,access_request
TKT25082904658,2025-08-29T09:48,P3,Packet loss and high latency reported across region. after update,network_outage
TKT25071604659,2025-07-16T07:26,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25071604660,2025-07-16T23:53,P3,Packet loss and high latency reported across region. ASAP,network_outage
TKT25072104661,2025-07-21T02:33,P2,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25080404662,2025-08-04T23:17,P3,Application crashes when exporting report to PDF.,software_bug
TKT25062004663,2025-06-20T18:15,P3,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25070704664,2025-07-07T22:50,P4,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25061604665,2025-06-16T17:26,P3,"Emails are delayed, users report messages stuck in outbox. urgent",email_issue
TKT25060204666,2025-06-02T19:44,P3,"Multiple failed attempts, please unlock and reset credentials. single user",password_reset
TKT25060904667,2025-06-09T09:08,P4,Request access to shared folder and group membership update. ASAP,access_request
TKT25061004668,2025-06-10T00:25,P2,"Suspicious login detected from unknown location, please investigate. please help",security_alert
TKT25061204669,2025-06-12T06:59,P3,Packet loss and high latency reported across region. urgent,network_outage
TKT25072704670,2025-07-27T23:38,P3,"Remote access not working, tunnel fails during handshake. please help",vpn_issue
TKT25062904671,2025-06-29T01:26,P3,"Feature not working after update, regression suspected. urgent",software_bug
TKT25082404672,2025-08-24T09:37,P3,Device overheating and shutting down under load.,hardware_fault
TKT25082704673,2025-08-27T06:42,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25060504674,2025-06-05T15:50,P3,Please provision role-based access for project workspace. please help,access_request
TKT25060504675,2025-06-05T05:53,P2,"Keyboard keys not responding, trackpad intermittent. since this morning",hardware_fault
TKT25071204676,2025-07-12T23:19,P3,"Laptop will not boot, blinking power light and no display. single user",hardware_fault
TKT25072104677,2025-07-21T06:35,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25060604678,2025-06-06T04:39,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25062404679,2025-06-24T16:07,P3,New starter needs access to finance application and mailbox. please help,access_request
TKT25080904680,2025-08-09T15:35,P2,"Emails are delayed, users report messages stuck in outbox. during shift change",email_issue
TKT25070104681,2025-07-01T20:26,P4,"Feature not working after update, regression suspected.",software_bug
TKT25071004682,2025-07-10T06:23,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25072204683,2025-07-22T01:56,P3,"Feature not working after update, regression suspected. please help",software_bug
TKT25060304684,2025-06-03T12:52,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25071904685,2025-07-19T12:13,P3,"Site cannot reach internet, multiple devices affected. please help",network_outage
TKT25062104686,2025-06-21T12:28,P3,"User cannot log in, password expired and account locked. during shift change",password_reset
TKT25081504687,2025-08-15T18:15,P3,New starter needs access to finance application and mailbox.,access_request
TKT25070904688,2025-07-09T02:01,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25072804689,2025-07-28T11:29,P4,"Multiple failed attempts, please unlock and reset credentials. since this morning",password_reset
TKT25060104690,2025-06-01T11:07,P2,"Request to reset password, user failed MFA and is locked out. during shift change",password_reset
TKT25072504691,2025-07-25T00:25,P1,"User cannot log in, password expired and account locked. impacting multiple users",password_reset
TKT25082504692,2025-08-25T19:25,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25061404693,2025-06-14T11:53,P3,New starter needs access to finance application and mailbox.,access_request
TKT25072904694,2025-07-29T05:03,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25081604695,2025-08-16T13:18,P4,"Remote access not working, tunnel fails during handshake. since this morning",vpn_issue
TKT25081704696,2025-08-17T17:27,P3,Please provision role-based access for project workspace. please help,access_request
TKT25071004697,2025-07-10T13:00,P3,"User cannot log in, password expired and account locked. please help",password_reset
TKT25071204698,2025-07-12T08:30,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25082604699,2025-08-26T20:23,P4,New starter needs access to finance application and mailbox. after update,access_request
TKT25071704700,2025-07-17T12:54,P4,"Keyboard keys not responding, trackpad intermittent. single user",hardware_fault
TKT25071104701,2025-07-11T15:50,P3,"Multiple failed attempts, please unlock and reset credentials. please help",password_reset
TKT25070404702,2025-07-04T23:36,P3,"Remote access not working, tunnel fails during handshake. ASAP",vpn_issue
TKT25082204703,2025-08-22T19:36,P2,Device overheating and shutting down under load. during shift change,hardware_fault
TKT25080604704,2025-08-06T01:28,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25071904705,2025-07-19T15:43,P1,"Feature not working after update, regression suspected. impacting multiple users",software_bug
TKT25071004706,2025-07-10T18:32,P4,"Unable to send email, SMTP authentication failed.",email_issue
TKT25061104707,2025-06-11T21:24,P3,Packet loss and high latency reported across region. single user,network_outage
TKT25082604708,2025-08-26T18:33,P3,"Keyboard keys not responding, trackpad intermittent. since this morning",hardware_fault
TKT25070204709,2025-07-02T02:38,P3,"User cannot log in, password expired and account locked. impacting multiple users",password_reset
TKT25072004710,2025-07-20T02:04,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25071404711,2025-07-14T09:12,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25071804712,2025-07-18T04:58,P3,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25060704713,2025-06-07T03:07,P2,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25082904714,2025-08-29T07:54,P3,Application crashes when exporting report to PDF.,software_bug
TKT25062404715,2025-06-24T09:29,P3,Request access to shared folder and group membership update.,access_request
TKT25080504716,2025-08-05T20:25,P4,Please provision role-based access for project workspace.,access_request
TKT25070604717,2025-07-06T15:25,P3,"Emails are delayed, users report messages stuck in outbox. impacting multiple users",email_issue
TKT25071304718,2025-07-13T18:37,P3,"User cannot log in, password expired and account locked. single user",password_reset
TKT25080104719,2025-08-01T08:56,P4,"Multiple failed attempts, please unlock and reset credentials. single user",password_reset
TKT25060404720,2025-06-04T21:10,P3,"Keyboard keys not responding, trackpad intermittent. during shift change",hardware_fault
TKT25071204721,2025-07-12T01:09,P4,"WiFi is down in building, SSID not visible.",network_outage
TKT25062704722,2025-06-27T06:50,P4,"Feature not working after update, regression suspected. ASAP",software_bug
TKT25060704723,2025-06-07T04:03,P2,"Site cannot reach internet, multiple devices affected. impacting multiple users",network_outage
TKT25071204724,2025-07-12T23:36,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25071604725,2025-07-16T21:46,P3,Please provision role-based access for project workspace. after update,access_request
TKT25062104726,2025-06-21T12:37,P3,Please provision role-based access for project workspace. urgent,access_request
TKT25070404727,2025-07-04T07:24,P2,Packet loss and high latency reported across region.,network_outage
TKT25082604728,2025-08-26T06:47,P2,"UI freezes on save, error trace appears in logs.",software_bug
TKT25061604729,2025-06-16T09:48,P4,"Request to reset password, user failed MFA and is locked out. single user",password_reset
TKT25070404730,2025-07-04T01:51,P4,"Unable to authenticate to VPN, error code 691 appears. since this morning",vpn_issue
TKT25062504731,2025-06-25T16:11,P3,New starter needs access to finance application and mailbox.,access_request
TKT25062804732,2025-06-28T16:54,P3,VPN connection drops repeatedly after connecting. urgent,vpn_issue
TKT25060104733,2025-06-01T18:13,P1,New starter needs access to finance application and mailbox. ASAP,access_request
TKT25060804734,2025-06-08T12:40,P3,Please provision role-based access for project workspace.,access_request
TKT25071704735,2025-07-17T00:45,P3,"UI freezes on save, error trace appears in logs. since this morning",software_bug
TKT25061704736,2025-06-17T16:30,P4,"Customer cannot log in, password expired and account locked.",password_reset
TKT25072304737,2025-07-23T02:31,P4,"Keyboard keys not responding, trackpad intermittent. please help",hardware_fault
TKT25071304738,2025-07-13T09:11,P3,"Suspicious login detected from unknown location, please investigate. after update",security_alert
TKT25081604739,2025-08-16T08:27,P1,VPN connection drops repeatedly after connecting. since this morning,vpn_issue
TKT25080304740,2025-08-03T23:08,P3,"Unable to send email, SMTP authentication failed. ASAP",email_issue
TKT25071704741,2025-07-17T06:00,P2,"Emails are delayed, users report messages stuck in outbox. impacting multiple users",email_issue
TKT25081804742,2025-08-18T10:10,P2,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25071904743,2025-07-19T03:55,P4,Application crashes when exporting report to PDF.,software_bug
TKT25071204744,2025-07-12T21:15,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25081004745,2025-08-10T18:05,P2,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25081704746,2025-08-17T19:46,P3,"Laptop will not boot, blinking power light and no display. ASAP",hardware_fault
TKT25072604747,2025-07-26T08:32,P4,"Unable to send email, SMTP authentication failed. please help",email_issue
TKT25071004748,2025-07-10T08:17,P3,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25071804749,2025-07-18T17:18,P2,"WiFi is down in building, SSID not visible. during shift change",network_outage
TKT25060804750,2025-06-08T13:19,P2,"User cannot log in, password expired and account locked. ASAP",password_reset
TKT25081504751,2025-08-15T23:00,P2,Application crashes when exporting report to PDF.,software_bug
TKT25060504752,2025-06-05T02:02,P2,"Malware alert triggered, endpoint quarantined by AV. single user",security_alert
TKT25080204753,2025-08-02T23:48,P2,Please provision role-based access for project workspace.,access_request
TKT25080404754,2025-08-04T18:57,P3,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25080204755,2025-08-02T06:08,P3,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25062704756,2025-06-27T17:39,P2,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25081004757,2025-08-10T04:09,P4,Packet loss and high latency reported across region. single user,network_outage
TKT25081204758,2025-08-12T21:58,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25061504759,2025-06-15T14:36,P3,"WiFi is down in building, SSID not visible. impacting multiple users",network_outage
TKT25070304760,2025-07-03T01:38,P4,Application crashes when exporting report to PDF.,software_bug
TKT25062604761,2025-06-26T05:28,P4,"Unable to send email, SMTP authentication failed.",email_issue
TKT25070104762,2025-07-01T19:12,P4,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25081804763,2025-08-18T06:42,P4,"Emails are delayed, users report messages stuck in outbox. after update",email_issue
TKT25062004764,2025-06-20T05:55,P4,New starter needs access to finance application and mailbox.,access_request
TKT25062604765,2025-06-26T16:19,P4,Please provision role-based access for project workspace. after update,access_request
TKT25081204766,2025-08-12T20:09,P4,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25062304767,2025-06-23T08:09,P3,"Malware alert triggered, endpoint quarantined by AV. during shift change",security_alert
TKT25081404768,2025-08-14T17:32,P4,Packet loss and high latency reported across region.,network_outage
TKT25080404769,2025-08-04T06:42,P3,"Possible phishing reported, user clicked link and entered credentials. during shift change",security_alert
TKT25071504770,2025-07-15T14:26,P3,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25071704771,2025-07-17T08:03,P3,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25080104772,2025-08-01T06:56,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25070704773,2025-07-07T18:02,P4,Please provision role-based access for project workspace. during shift change,access_request
TKT25080704774,2025-08-07T05:02,P2,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25061904775,2025-06-19T13:40,P1,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25080904776,2025-08-09T05:23,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25060504777,2025-06-05T13:13,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25080404778,2025-08-04T14:56,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25073004779,2025-07-30T11:18,P4,"Unable to send email, SMTP authentication failed. urgent",email_issue
TKT25071004780,2025-07-10T10:33,P3,"Multiple failed attempts, please unlock and reset credentials. single user",password_reset
TKT25072204781,2025-07-22T15:09,P3,"Unable to authenticate to VPN, error code 691 appears. single user",vpn_issue
TKT25072004782,2025-07-20T12:09,P4,VPN connection drops repeatedly after connecting. urgent,vpn_issue
TKT25082904783,2025-08-29T14:57,P2,"WiFi is down in building, SSID not visible. after update",network_outage
TKT25070304784,2025-07-03T09:16,P3,Device overheating and shutting down under load.,hardware_fault
TKT25072204785,2025-07-22T07:34,P3,Packet loss and high latency reported across region.,network_outage
TKT25082304786,2025-08-23T09:56,P2,"UI freezes on save, error trace appears in logs.",software_bug
TKT25072304787,2025-07-23T06:23,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25072204788,2025-07-22T13:12,P2,VPN connection drops repeatedly after connecting. please help,vpn_issue
TKT25080204789,2025-08-02T03:37,P4,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25063004790,2025-06-30T00:21,P3,"Multiple failed attempts, please unlock and reset credentials. after update",password_reset
TKT25062904791,2025-06-29T12:28,P4,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25072404792,2025-07-24T21:59,P3,"Staff member cannot log in, password expired and account locked. after update",password_reset
TKT25061704793,2025-06-17T18:17,P3,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25080704794,2025-08-07T02:47,P1,Device overheating and shutting down under load. since this morning,hardware_fault
TKT25062004795,2025-06-20T22:43,P2,"Site cannot reach internet, multiple devices affected. since this morning",network_outage
TKT25080204796,2025-08-02T04:50,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25061704797,2025-06-17T03:19,P2,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25061004798,2025-06-10T23:08,P4,"Possible phishing reported, user clicked link and entered credentials. since this morning",security_alert
TKT25071404799,2025-07-14T15:42,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25072204800,2025-07-22T11:46,P4,"WiFi is down in building, SSID not visible. single user",network_outage
TKT25081604801,2025-08-16T03:13,P3,Device overheating and shutting down under load. after update,hardware_fault
TKT25060204802,2025-06-02T02:08,P1,"Keyboard keys not responding, trackpad intermittent. impacting multiple users",hardware_fault
TKT25080204803,2025-08-02T15:07,P3,"Feature not working after update, regression suspected. after update",software_bug
TKT25082104804,2025-08-21T18:56,P3,Packet loss and high latency reported across region. during shift change,network_outage
TKT25082904805,2025-08-29T13:21,P2,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25080204806,2025-08-02T02:27,P2,Request access to shared folder and group membership update. urgent,access_request
TKT25062304807,2025-06-23T01:20,P2,"Unable to send email, SMTP authentication failed. impacting multiple users",email_issue
TKT25070304808,2025-07-03T00:40,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25061504809,2025-06-15T18:27,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25062504810,2025-06-25T22:15,P4,"Multiple failed attempts, please unlock and reset credentials. during shift change",password_reset
TKT25070604811,2025-07-06T16:38,P3,"Request to reset password, user failed MFA and is locked out. after update",password_reset
TKT25080804812,2025-08-08T00:58,P1,"Site cannot reach internet, multiple devices affected. impacting multiple users",network_outage
TKT25070904813,2025-07-09T09:36,P4,"Feature not working after update, regression suspected.",software_bug
TKT25071804814,2025-07-18T09:24,P4,"Laptop will not boot, blinking power light and no display. after update",hardware_fault
TKT25072604815,2025-07-26T22:34,P4,Request access to shared folder and group membership update.,access_request
TKT25070504816,2025-07-05T07:03,P4,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25061704817,2025-06-17T08:16,P3,Please provision role-based access for project workspace.,access_request
TKT25082104818,2025-08-21T08:32,P2,"UI freezes on save, error trace appears in logs. single user",software_bug
TKT25072104819,2025-07-21T08:13,P4,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25061204820,2025-06-12T23:05,P1,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25082104821,2025-08-21T01:29,P3,Please provision role-based access for project workspace.,access_request
TKT25063004822,2025-06-30T05:51,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25061404823,2025-06-14T15:32,P3,Request access to shared folder and group membership update.,access_request
TKT25080504824,2025-08-05T13:30,P3,VPN connection drops repeatedly after connecting. ASAP,vpn_issue
TKT25080904825,2025-08-09T01:37,P3,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25070604826,2025-07-06T14:15,P4,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25072404827,2025-07-24T11:56,P4,Request access to shared folder and group membership update.,access_request
TKT25073004828,2025-07-30T22:29,P3,Request access to shared folder and group membership update.,access_request
TKT25062304829,2025-06-23T13:41,P3,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25072404830,2025-07-24T06:11,P3,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25081104831,2025-08-11T05:57,P4,"User cannot log in, password expired and account locked. ASAP",password_reset
TKT25060304832,2025-06-03T03:17,P2,"Remote access not working, tunnel fails during handshake. since this morning",vpn_issue
TKT25061804833,2025-06-18T23:53,P4,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25060804834,2025-06-08T15:48,P4,New starter needs access to finance application and mailbox. urgent,access_request
TKT25060504835,2025-06-05T01:34,P2,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25070904836,2025-07-09T08:40,P1,"Laptop will not boot, blinking power light and no display. single user",hardware_fault
TKT25062704837,2025-06-27T13:04,P3,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25061004838,2025-06-10T07:04,P4,"Laptop will not boot, blinking power light and no display. please help",hardware_fault
TKT25072204839,2025-07-22T06:27,P3,"Laptop will not boot, blinking power light and no display. ASAP",hardware_fault
TKT25061104840,2025-06-11T21:42,P3,VPN connection drops repeatedly after connecting. ASAP,vpn_issue
TKT25061104841,2025-06-11T04:31,P1,"Customer cannot log in, password expired and account locked.",password_reset
TKT25062504842,2025-06-25T21:02,P4,"Feature not working after update, regression suspected. after update",software_bug
TKT25061804843,2025-06-18T20:19,P3,"Feature not working after update, regression suspected. since this morning",software_bug
TKT25062204844,2025-06-22T03:31,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25070704845,2025-07-07T21:08,P2,"Outlook is not syncing, mailbox appears offline. please help",email_issue
TKT25081904846,2025-08-19T21:07,P2,Request access to shared folder and group membership update.,access_request
TKT25082604847,2025-08-26T10:55,P2,Request access to shared folder and group membership update.,access_request
TKT25080804848,2025-08-08T00:54,P4,"WiFi is down in building, SSID not visible.",network_outage
TKT25061304849,2025-06-13T19:41,P4,Application crashes when exporting report to PDF. since this morning,software_bug
TKT25080304850,2025-08-03T18:19,P4,"Multiple failed attempts, please unlock and reset credentials. urgent",password_reset
TKT25062004851,2025-06-20T20:42,P3,"Multiple failed attempts, please unlock and reset credentials. during shift change",password_reset
TKT25082804852,2025-08-28T19:45,P4,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25071304853,2025-07-13T11:49,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25072704854,2025-07-27T04:20,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25071704855,2025-07-17T04:18,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25062804856,2025-06-28T20:16,P2,"Feature not working after update, regression suspected. impacting multiple users",software_bug
TKT25071004857,2025-07-10T06:33,P4,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25081804858,2025-08-18T13:38,P3,Device overheating and shutting down under load.,hardware_fault
TKT25071604859,2025-07-16T15:07,P3,"Laptop will not boot, blinking power light and no display. after update",hardware_fault
TKT25081904860,2025-08-19T12:38,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25082504861,2025-08-25T08:04,P4,Device overheating and shutting down under load. since this morning,hardware_fault
TKT25071504862,2025-07-15T02:43,P3,New starter needs access to finance application and mailbox. single user,access_request
TKT25082204863,2025-08-22T13:03,P3,Request access to shared folder and group membership update. single user,access_request
TKT25081604864,2025-08-16T20:37,P2,Application crashes when exporting report to PDF. impacting multiple users,software_bug
TKT25062504865,2025-06-25T18:16,P4,"Site cannot reach internet, multiple devices affected. please help",network_outage
TKT25080704866,2025-08-07T08:55,P2,"Remote access not working, tunnel fails during handshake. urgent",vpn_issue
TKT25060704867,2025-06-07T00:02,P4,Please provision role-based access for project workspace.,access_request
TKT25070704868,2025-07-07T21:23,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25070604869,2025-07-06T14:38,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25062704870,2025-06-27T00:07,P4,"WiFi is down in building, SSID not visible. impacting multiple users",network_outage
TKT25071504871,2025-07-15T15:43,P3,"WiFi is down in building, SSID not visible. single user",network_outage
TKT25081904872,2025-08-19T08:54,P4,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25080604873,2025-08-06T11:00,P4,"Request to reset password, user failed MFA and is locked out. urgent",password_reset
TKT25072104874,2025-07-21T22:37,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25072004875,2025-07-20T00:41,P4,Application crashes when exporting report to PDF.,software_bug
TKT25070804876,2025-07-08T21:19,P3,Please provision role-based access for project workspace. please help,access_request
TKT25082904877,2025-08-29T04:18,P3,"Employee cannot log in, password expired and account locked.",password_reset
TKT25061204878,2025-06-12T06:46,P2,Device overheating and shutting down under load. impacting multiple users,hardware_fault
TKT25061804879,2025-06-18T03:30,P2,"Emails are delayed, users report messages stuck in outbox. during shift change",email_issue
TKT25082904880,2025-08-29T04:25,P4,Request access to shared folder and group membership update.,access_request
TKT25072304881,2025-07-23T18:27,P4,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25071404882,2025-07-14T04:38,P3,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25061004883,2025-06-10T16:22,P3,New starter needs access to finance application and mailbox. after update,access_request
TKT25061404884,2025-06-14T07:33,P3,"Site cannot reach internet, multiple devices affected. single user",network_outage
TKT25062404885,2025-06-24T07:59,P2,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25070404886,2025-07-04T07:18,P4,"Site cannot reach internet, multiple devices affected. impacting multiple users",network_outage
TKT25080804887,2025-08-08T02:35,P4,Device overheating and shutting down under load. after update,hardware_fault
TKT25073104888,2025-07-31T00:24,P3,"Request to reset password, user failed MFA and is locked out. impacting multiple users",password_reset
TKT25070804889,2025-07-08T19:45,P3,"Unable to send email, SMTP authentication failed. single user",email_issue
TKT25062904890,2025-06-29T08:11,P3,Please provision role-based access for project workspace.,access_request
TKT25082004891,2025-08-20T07:28,P4,VPN connection drops repeatedly after connecting. during shift change,vpn_issue
TKT25081704892,2025-08-17T00:29,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25071604893,2025-07-16T09:32,P2,Device overheating and shutting down under load. urgent,hardware_fault
TKT25060204894,2025-06-02T21:26,P2,"UI freezes on save, error trace appears in logs. impacting multiple users",software_bug
TKT25071904895,2025-07-19T17:56,P4,Application crashes when exporting report to PDF.,software_bug
TKT25081804896,2025-08-18T11:46,P3,"Unable to authenticate to VPN, error code 691 appears. urgent",vpn_issue
TKT25070104897,2025-07-01T22:21,P3,"Malware alert triggered, endpoint quarantined by AV. single user",security_alert
TKT25062004898,2025-06-20T03:07,P2,Packet loss and high latency reported across region. since this morning,network_outage
TKT25071004899,2025-07-10T10:50,P4,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25072304900,2025-07-23T21:56,P3,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25080604901,2025-08-06T03:34,P3,Please provision role-based access for project workspace. after update,access_request
TKT25080504902,2025-08-05T02:25,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25062404903,2025-06-24T11:12,P3,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25072204904,2025-07-22T00:25,P3,New starter needs access to finance application and mailbox. impacting multiple users,access_request
TKT25082304905,2025-08-23T15:42,P3,Packet loss and high latency reported across region.,network_outage
TKT25070404906,2025-07-04T15:40,P3,Application crashes when exporting report to PDF.,software_bug
TKT25073004907,2025-07-30T19:32,P3,"Request to reset password, user failed MFA and is locked out. single user",password_reset
TKT25060904908,2025-06-09T08:35,P2,Request access to shared folder and group membership update.,access_request
TKT25061604909,2025-06-16T14:18,P3,Request access to shared folder and group membership update.,access_request
TKT25071004910,2025-07-10T06:05,P3,Packet loss and high latency reported across region.,network_outage
TKT25080704911,2025-08-07T17:57,P4,Packet loss and high latency reported across region. please help,network_outage
TKT25073004912,2025-07-30T00:59,P3,"Unable to send email, SMTP authentication failed. urgent",email_issue
TKT25081604913,2025-08-16T01:48,P3,Application crashes when exporting report to PDF. since this morning,software_bug
TKT25082504914,2025-08-25T14:00,P3,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25060804915,2025-06-08T23:22,P3,"Multiple failed attempts, please unlock and reset credentials. during shift change",password_reset
TKT25082504916,2025-08-25T18:52,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25071804917,2025-07-18T11:04,P4,"Unable to send email, SMTP authentication failed.",email_issue
TKT25080604918,2025-08-06T20:04,P4,"Outlook is not syncing, mailbox appears offline. after update",email_issue
